order_id,customer_id,product_id,quantity,amount,order_date,status
50c79b78-8a9e-4f66-8cc2-11792513bf42,be6a2cc5-90dc-426e-92ab-65eb5909bdf7,PROD-50,1,18.52,2025-07-12,shipped
9ba9814e-85db-46f8-9755-65eb5dc43107,f808bced-912e-4512-9df5-67930dcd4ce0,PROD-32,5,459.9,2025-03-14,completed
3ea76aec-c160-4f9f-a0fb-39d1751645f2,edafbda8-6210-4060-9857-1c95b78a28ce,PROD-180,1,466.93,2025-04-09,pending
0583523d-3fcf-46d9-97e7-dba6ed5c9b78,428524a2-d712-4df4-bcac-1a245057d6d1,PROD-172,5,254.07,2024-11-26,refunded
3a30f93e-54c4-4ee1-9f2a-a26cec947748,f8dca2f2-6994-443b-bc4a-74f2d6096b54,PROD-159,1,470.49,2025-01-28,refunded
6f55ce50-e60f-4365-8021-aa3d69c8dca2,ef07bec3-9739-4f21-8baa-8b71680c486d,PROD-150,2,188.12,2024-03-24,pending
410e90c8-6988-422a-8f3f-83a4cb582e0e,e7357107-d2a8-4e9e-b102-52c018b0177d,PROD-105,3,387.07,2024-06-28,pending
8ac744a3-5264-41a9-86e1-46e73073c34e,33b25efa-5f0e-4d70-b92d-064c8a3a5283,PROD-139,2,193.7,2026-02-17,pending
ed305222-aa64-4893-a62f-0f2ce2f2b146,14fa641a-57ef-4427-8331-663e5ce948c4,PROD-150,2,263.08,2025-10-09,shipped
ff9e7094-fe99-4f25-9f62-e833c81e7b10,5a7564e9-9054-49a9-8cea-9eb0f1ef7896,PROD-33,5,61.47,2025-09-19,completed
dd84a7d3-de81-4886-8cc6-b95ae2be4adb,d6780405-b703-4473-bdad-645f4f19f4b3,PROD-99,2,240.23,2025-08-25,pending
99c6f4ef-3804-4aed-a5ca-1d5f88d678be,17d4f3be-08a1-478a-8783-eba2521efac6,PROD-148,1,327.48,2024-12-30,completed
c9294077-ffd3-4ccb-aa7a-778544c01c24,4a2d0207-9ec3-4af9-a271-2a50437246d0,PROD-26,2,80.67,2025-11-21,refunded
ac1c8065-2187-45f1-979f-06ca7dd32713,c49ba915-9157-448e-bb6b-0c6db1fe3d7e,PROD-185,2,379.19,2025-10-02,completed
8bdddb10-7155-4438-9708-c8ce29c5419e,cc58a559-d889-4a8f-9874-b991a7be8bac,PROD-130,3,177.92,2024-12-26,pending
6b13e77d-a968-406a-9f73-e973cfcc7f38,cbea1d02-723a-46bf-ab00-56288f80a9b2,PROD-181,1,347.42,2025-11-20,shipped
d4a8dbb8-7f88-4827-94ae-4973249582ba,f2df48c6-bcd8-4d61-a6f6-9abce8bfe3db,PROD-133,5,320.03,2024-09-13,refunded
54f3dc50-6ef0-4b4b-b659-83a561ca101a,2cc43548-4ccd-40f9-a920-3b7d8067310b,PROD-77,4,231.23,2024-12-20,pending
7704b62c-c167-4e66-a429-c3d272bb19e1,b22dd449-ad4d-4327-9fc4-b9b6ee583137,PROD-19,3,50.76,2025-01-26,shipped
3dccb872-67d2-4dbb-b2eb-60cb2fb39298,d640ebf6-2e3e-4678-8822-53676b2e3b0d,PROD-79,2,461.87,2026-02-22,pending
e39af17d-58af-4c14-989f-3a636efd67d2,78f65e9a-be38-4f2a-a76c-902834f22f0c,PROD-86,4,312.13,2025-12-18,refunded
acb1cdc2-66d7-47f9-944f-c970afe24a4f,b986413d-f4dd-477b-9ae4-f85977a602e2,PROD-107,5,171.24,2025-01-29,pending
dd01c1b8-988d-4e9d-ab00-289229ec401c,bf9acb70-4d5e-4cd3-afa5-f365f522b308,PROD-95,4,125.95,2024-09-07,completed
a506569d-e243-4ffd-9589-f0d044c7bf54,177e4b2e-e320-4042-a631-0178e9ddf002,PROD-27,2,296.3,2024-07-05,completed
5f5e0246-d794-41c3-a006-f2e04a4aeea2,52723fa3-161d-450d-90e9-dbb90d234c51,PROD-91,2,372.69,2025-05-02,pending
5f1e30fa-585b-43c7-9ed1-1da312e3681e,356d8668-f5c2-4e9a-884d-7b0aae343cbc,PROD-98,5,337.87,2025-10-13,pending
166e8457-fe30-4474-b8cd-9f4fe7496b13,9f5c9228-293c-4539-9e90-19163feb32a5,PROD-17,5,173.84,2025-03-10,pending
eaff891d-168b-40ae-886a-e38b7f08aee1,22bbe992-16f1-4c7b-bdf2-aef3985cab80,PROD-24,1,53.16,2024-06-20,pending
8a1b5ab5-96d1-439b-8b23-f4a69d250fa8,a20c07cb-b58e-44d1-8ae2-d14c5cd217bc,PROD-121,2,181.02,2025-10-21,refunded
5aecc56a-a324-4a4e-9cfb-fca0ef07f8f7,ce6d7979-b425-494e-9ffe-43c26e7117a8,PROD-42,1,272.28,2024-07-26,completed
e3623dcf-01d8-4c26-849c-d409645292f5,3aac3984-0cf6-4a50-96c1-4a5bde87e235,PROD-40,2,178.81,2026-03-11,completed
4d9652c9-1748-4c1b-8510-30e7e1da303a,709b5359-ef99-4537-86f9-3aa6e0958cbe,PROD-6,5,71.04,2026-01-31,pending
237263d2-e885-46b1-bbc2-c996cd300636,6d0bcd35-4b13-4907-b8ff-2e04840ed5b7,PROD-157,2,198.57,2024-05-24,refunded
2f5800d2-c633-403b-99d0-6f10c74e7fee,fd43fc09-a6f6-4881-b81d-bca74950c20b,PROD-123,5,257.19,2025-10-07,pending
24c6e396-855a-4157-a60c-011b7ac38cc7,db1c23de-0916-44e1-9e9c-98d5328a6115,PROD-147,2,494.18,2026-01-18,completed
32425869-f968-4c59-9a84-eb8659445ae5,90a35696-ae84-47a3-bf57-7c18daffb369,PROD-9,5,209.43,2026-01-03,completed
d0df4f47-239a-4f19-b34a-732404217491,efceff80-33fa-4507-9017-a8998318405d,PROD-113,2,407.13,2025-08-29,pending
214fdc08-b123-4a19-aa6c-6e674f73ba34,7dadc632-7bb3-400b-a33d-091a8622b53d,PROD-9,5,216.75,2024-08-04,shipped
61a45f11-3f1e-4f79-8138-973d11a7cbb9,62632f2a-4324-40b2-8aa4-3cbda0990590,PROD-96,3,60.14,2025-01-27,pending
fdf6a0ac-50fb-43d6-821f-9c9b613bba89,cd1f2f45-bd3a-4a19-b1b4-ed9cc72c5a4a,PROD-92,4,427.76,2025-11-24,shipped
8b03b1fc-97ef-4b83-a392-2ba10dd6ff44,abd092fc-00c7-4c7a-b94a-bb4030e58599,PROD-116,4,62.4,2025-09-22,refunded
ef6690e8-63b7-4b36-9a93-33aa591821d0,10ad3f6a-989e-4694-8a21-0f84c721c6a9,PROD-200,3,6.35,2025-06-03,completed
84a89f8c-c493-46e6-aefa-0b366dc025b1,f5594c1d-0178-4027-8657-745f519b9ff3,PROD-67,5,84.96,2024-12-05,completed
faae82de-c3b0-4d02-bd9d-b1042c5be17c,b2972bd8-7d44-4437-8b5c-ff31dd8b3eb3,PROD-152,4,477.79,2024-11-15,refunded
42730c56-fb80-47dd-bf71-9f7cdc690138,7ca8f4c5-d297-41de-8d16-fd574d290be5,PROD-116,1,233.52,2025-09-06,pending
260642a9-1b4a-4f8e-b859-c3c6f1333be1,43874791-bcbb-41e9-828a-770d46ecb217,PROD-178,1,247.99,2024-03-12,refunded
291f314b-b6ca-44ef-869c-36509e9ea31d,29356c6a-1b21-4597-8688-886321fa7073,PROD-81,2,32.31,2024-03-21,completed
19e416ed-ee61-430d-8069-3e651d9ba639,0135fb8d-87f0-41ff-a24d-ad645e1726a1,PROD-66,5,254.73,2025-02-11,refunded
5c674a6f-5f47-4629-a895-d572a4966929,52f213b0-7b16-419e-8fe5-1dc33897b48c,PROD-39,4,60.0,2024-07-24,pending
8d304ce8-e2d0-4c9b-be34-2f5b83bbd656,257a0880-6cfe-4fe9-a689-bd7e8fb5dfc0,PROD-77,4,394.98,2024-08-11,refunded
ba14cb03-d2d2-45ee-8874-ee2384ec2bea,4b4db09a-f1ed-4537-8017-3eca0e0b5c3e,PROD-143,3,79.86,2025-05-16,refunded
dc95e01c-9f84-4ac3-84a2-b037a7c411f7,ab1d5c63-6db8-410f-a68e-69c3abf4835a,PROD-31,4,90.66,2025-05-09,completed
5e1473db-d034-4fbe-968b-4e14d471148b,de65b8d7-3edd-4eca-bb5f-fc495334f029,PROD-146,4,491.91,2024-10-27,completed
9dd2a659-aa83-4fb7-8715-be6cff8dae16,8568a1c9-ac4f-4e18-9f24-e5adebf98cea,PROD-116,2,329.19,2024-05-10,shipped
412c2c15-a3a6-48cb-b71c-d3c41f65b326,1f043651-04a5-422b-ae23-0adf7d598aa2,PROD-69,2,17.08,2025-12-11,completed
88b359c9-84d9-4fb6-a46f-d35fddf1505b,00cf8f9a-eb00-4256-b1b0-ecaa68473575,PROD-116,2,117.95,2025-04-10,completed
1f77b692-8543-4151-bb8c-e611599a9aa6,aa7562bb-7004-4c88-9cdd-d4ace2174d5f,PROD-133,1,399.84,2025-08-03,refunded
78be285b-b3d4-4b16-8a33-c412b1b93a09,23390ae5-b44b-45ab-aac0-e16ac02ea7f5,PROD-68,3,322.88,2024-06-05,shipped
6e9b7090-eb4b-40ce-87f2-da14afa3d6fa,2dfc5519-2207-41d5-ad44-a18fabe99437,PROD-60,4,168.45,2025-12-02,shipped
488d6297-159d-453b-8ceb-49c42bd0d20f,605538fe-3991-41e5-9fb5-b9dada26e9ac,PROD-62,1,87.9,2025-04-18,pending
4f2d6e70-e4eb-4504-923d-3d8e8507491e,78e8111d-1616-473d-acc6-8221af3042be,PROD-40,3,440.32,2025-06-06,pending
9bca33b4-984f-491d-9c5a-1747f46f414c,88a97959-4680-4c16-94b7-ef4f1ff02c5e,PROD-3,1,46.94,2025-10-30,shipped
9aec0cf6-27c6-409b-b8b9-57e88df7eca6,c6d52a95-47d1-4938-987e-30e006e5531a,PROD-137,1,99.44,2025-01-23,pending
113de661-b9a9-4955-955c-10693720d64d,d7c59522-8347-4637-b187-cf1d853007c3,PROD-32,5,92.99,2025-02-17,shipped
eed4b486-9352-4eb2-b7c4-13e5c3dfde7c,4826c8f0-a324-423b-bf77-bbbfa4db659a,PROD-150,3,179.95,2026-01-06,pending
1f8384e5-500a-42d5-8f2f-c0f4e34fac2a,6fbce7f9-44bb-4d0c-8050-fe3c1da56fa9,PROD-32,4,282.17,2024-08-17,refunded
86538b97-467d-45ef-8900-5e58dfbfab4a,05edb323-5de2-4977-b6fe-b9310b463a45,PROD-185,1,353.57,2025-10-10,pending
87a36f8a-ecf7-45f8-ab74-5deb8a45af2e,df256713-411c-48cd-b60f-85bb5daebe50,PROD-169,5,255.48,2025-03-08,shipped
d09e2d17-8414-4b6f-b6a8-487b853584d7,7dcb642d-9aab-441f-8782-04c656ecc6be,PROD-55,5,50.54,2026-01-27,shipped
2a965937-f8fa-4ccb-874a-53c12f3597a6,cf0e2d24-01cf-4174-8ab2-58ede96ed732,PROD-115,5,235.47,2024-06-26,shipped
cb3f6902-002f-4123-88f5-0bb6de941128,794374bf-c880-4e68-9904-a18d1bc52b09,PROD-64,5,96.72,2025-06-03,completed
eda559b0-5cf0-46e2-94fa-ac2e29ed039a,729ed93f-26dd-4d30-8506-497938f36e71,PROD-98,2,202.79,2025-06-07,refunded
4aab9052-d4d9-4292-921f-ded72e495c26,5572b238-8f23-4f6b-a7ad-26f6e42d87fd,PROD-176,4,118.32,2025-11-24,completed
774fb9f0-d087-4425-af02-00e0f09a8901,d6119506-ccf3-4ea8-9c95-89dd1bc1ba8d,PROD-47,4,477.0,2024-09-07,shipped
e8b31f31-a7ab-4d17-9af8-7101783c8a81,8162b660-352f-43de-926f-8ed11ce7f9e1,PROD-147,1,136.97,2024-07-24,shipped
44627b29-9d23-48ec-bdb6-511704a59327,67374ec3-af23-4b09-9c42-4ec60b961369,PROD-118,2,425.56,2026-02-07,completed
7398dd3a-d8e4-49c3-b7dc-e79a767c574f,01be9a7c-d55b-42be-ab9a-dcc82aad7a82,PROD-68,2,392.63,2026-01-23,refunded
01ee6f90-39e0-4fe5-a0a8-6163fe65ef55,6502dac6-8e39-4a8f-8ad9-cab8e3fda2b2,PROD-107,5,333.53,2025-05-18,refunded
aa2991b7-6781-458f-9f60-5e5ef91d37ba,bb02629d-d13e-46db-83d4-151ff0dd06b8,PROD-132,3,88.56,2025-12-01,pending
09f4ed21-d63f-4efd-833d-89064d24ac7a,e4de275e-2bae-4b23-a29a-6abdfcd4f903,PROD-30,1,467.89,2026-01-10,completed
33753684-ec71-4470-8741-3728bee39e91,eb14d076-091c-4bb3-8234-bb61135b9a58,PROD-141,1,470.31,2024-05-03,refunded
ee560667-2efc-4b59-af5a-c84ac2663979,41a7a33e-e89d-4464-ac0c-6df76c477794,PROD-6,5,221.3,2025-01-23,completed
3bd30be8-4f7c-40fa-88ad-754f712f057e,ea367d78-39a7-42d8-a78b-5ae65cd0f5b5,PROD-51,1,67.8,2025-11-09,shipped
c421e230-70b5-45c9-b0ef-96656541d8fa,95ed2746-ddbd-42fc-a330-a19910346e73,PROD-144,4,131.07,2025-03-04,completed
c2194a1a-c4ab-48d6-b6a8-bcfe3d2e50f3,44904b49-8e55-4429-833d-8c0977d80b00,PROD-34,4,427.61,2025-04-06,refunded
5003b34b-c2d5-4a43-b375-7ee810ebab3a,8d46954b-f8b5-4b88-9a19-03dfe7280c2a,PROD-57,5,385.95,2024-12-23,refunded
3f2867c8-033c-4baf-b95b-3a08f692c1a2,05961dfb-efcf-4340-9947-463f69c396fb,PROD-128,5,322.82,2025-09-17,refunded
86d03726-4312-4bd7-921e-70d311ca12aa,3f76a88b-8c67-4a3c-9d1f-3f91b3f3bf2e,PROD-72,1,478.61,2024-11-07,pending
76bbc8a8-10ef-4292-bb8e-e53ccf9d971c,7ec9857a-0e23-4264-90ce-bc06116cf8a6,PROD-33,5,224.8,2025-02-26,shipped
f019f91c-0113-44c4-a3a6-38a71ea62f0d,555de891-e89a-445b-9ca5-935b8244343e,PROD-159,5,341.37,2025-08-13,pending
2cecb207-8883-4e38-b9da-9ff0b449cd05,776f4266-484d-4eac-9747-6ed2e9a17074,PROD-196,4,359.96,2025-08-16,pending
1af4e368-9e1b-4b43-89a8-1377fb852ade,31a90352-9c39-4c72-9bdf-5c3434548d6f,PROD-130,1,72.98,2024-10-24,pending
bff7deb0-8947-4ff0-9550-fe58837ad2d2,4c1d70f6-b678-41be-8618-878c8b979575,PROD-124,4,121.7,2025-05-06,refunded
6a531a8e-cfb5-4977-bb6f-8e5db1898e4c,29809aa9-6814-4e34-9491-1b14768b58cd,PROD-91,5,322.71,2024-04-18,completed
ed5e55e4-cc03-4d45-bc27-ee18a4864342,d99b9d2c-7689-41f7-9930-b6def9d2b743,PROD-102,4,88.77,2024-08-08,shipped
7eb09658-657c-4d3f-bba5-7b41e349437b,1b80a8f7-e9cd-42a7-9139-55130fbe48f3,PROD-131,1,188.36,2025-08-16,refunded
769c1a5f-0463-4613-9a0d-4d0b06936630,c87ad03f-f6ee-47e2-89aa-935bc8d62da2,PROD-30,4,37.13,2025-11-15,refunded
2e2ff7d4-46b9-4645-a372-e578ce53cab7,de607c0b-0f32-40c1-9c37-dd7f34f65513,PROD-116,5,262.57,2026-01-13,completed
485cf1b4-64d6-41e1-bcb5-46c02534861c,8f10acb4-a12c-4d81-91c1-344114f8c751,PROD-71,1,174.12,2024-08-02,completed
5ff866d5-dbbe-48fe-b568-11fe6d84c0af,ed56df7c-3728-4952-be2b-21260ca0e2ee,PROD-96,3,362.22,2024-05-14,pending
8563d73c-7d0d-4afb-9de4-5d3835d6cb11,abe2d95c-9a0f-4175-b2f4-a4d0d11238ac,PROD-191,4,120.22,2024-08-23,pending
df28c9a4-777a-4396-a8c6-aee4cc2a4de8,c6c83071-29f8-48cf-8234-198f692245e8,PROD-79,3,62.1,2025-12-07,completed
59b86493-e910-4a01-b1ad-af0b8b621940,91b50db8-4e51-4112-80cc-fdcb6d883d7d,PROD-184,4,480.32,2025-02-12,refunded
868c52e1-faa7-4f2d-9b11-093d4c2327f9,0dd137cd-2637-486c-b3c0-ca0c6961812e,PROD-7,5,294.6,2025-09-11,shipped
503e1906-0e0f-4e04-a347-269eb683bb0a,1b1b982a-a49a-4244-953b-37176689b287,PROD-81,2,13.59,2025-04-29,refunded
b8ccc055-b1a3-4bdd-b473-efd2efb886ee,27264373-f260-42a6-b0c9-69b1d8377ec9,PROD-42,2,39.55,2026-01-14,completed
1394dc43-8bfa-4752-b5b7-c864edaa5e07,9211ffc8-8b61-4cef-b064-5e5cb524f672,PROD-149,1,318.53,2025-08-13,refunded
c414c5a9-01c4-4c9f-84db-3cec9bcc2625,9f7adffc-1aa9-4fa8-9328-fa06344df9a7,PROD-88,5,387.04,2024-11-12,pending
06495162-f21f-4485-8790-67d90fb334b6,71aa6db2-8df8-4efb-878e-ae13950918a5,PROD-117,4,192.96,2025-12-02,completed
11b547b1-d24c-4e3a-b978-0204de639553,dd15c519-3148-48eb-ab10-d894a626c5d1,PROD-38,5,308.45,2024-06-02,shipped
0f10649c-9936-4181-8baf-313b0cce13e8,7f497b27-08e6-4b34-8c39-40f9743faaec,PROD-85,5,239.13,2025-10-31,refunded
b5fd5682-0bd7-4555-a0b8-8f03b25292db,31d8faee-a813-43f4-92c0-d109a5311a0e,PROD-178,5,356.95,2026-03-08,refunded
ec2e7a78-d6bc-476d-ae77-ab4ffec72563,e95e59f2-2602-41d6-8274-6face158184e,PROD-88,1,288.69,2024-05-15,completed
02658fc0-fe88-4dba-981a-a8fd51030bc3,6885c893-66a6-45a1-9366-3165e59fd5e5,PROD-35,1,78.91,2024-10-01,completed
352b73d9-b9f1-4532-ae96-1cff03a5caf4,a725c0e6-49ce-4464-8384-9ab22c2670ed,PROD-140,4,417.6,2025-03-01,refunded
7742f830-cc92-4200-9cb4-d7b814f57592,5b717811-4b51-4c2d-bad3-1d1bb12bfae2,PROD-160,3,165.06,2025-12-28,completed
ed5338a0-c768-43d7-b36b-09a6035b1f86,8f9cc7a1-9e4b-45ce-a6d4-79ab0155f748,PROD-182,5,84.99,2025-02-18,refunded
dfbfa1ef-3c6d-4309-bd97-d38025bd0273,a7097311-69a9-4de1-af7b-f4b33c6fe1a7,PROD-196,5,258.15,2025-05-20,completed
536a3e4d-56b0-4ac3-82a5-b2b018a4bdc8,3fc4bc65-24de-4853-91c0-dafadef27875,PROD-172,1,308.55,2024-05-11,completed
1099af2c-9ceb-4786-a05e-5a8690723c87,d7155031-9939-4f46-9efd-a5325909872d,PROD-175,4,128.8,2024-09-29,completed
2df6e5f3-92e1-4b07-9194-8a2abdbebed9,92e5e8ba-d30f-4fa3-bded-1b50967b49be,PROD-89,5,493.2,2025-06-01,shipped
5a75ff15-9c52-4b82-b43f-018a07a25401,e6f39aff-4c41-41a7-b7d5-5f6b31cf7361,PROD-77,3,412.1,2024-05-11,pending
19569589-955f-46b2-95ad-6b301a270f5f,26c00e8c-78c1-43e7-9d9f-11c4959fc1de,PROD-127,1,33.3,2024-10-27,refunded
598af268-0f20-4469-aa29-afa97f0f10d7,3c28962b-e2ad-4fe8-9150-72bd5f310a40,PROD-136,4,225.07,2025-01-03,shipped
dbcd348b-81ee-4d20-b105-eccdef64bf31,d93165dd-d764-4410-9e22-370365536334,PROD-140,1,143.77,2025-10-12,shipped
a742d34a-0aa2-4183-a661-a7a28ebb3d8e,e5280781-ef7f-4ccc-a5c1-3176352941c4,PROD-155,1,324.19,2024-03-21,pending
44cd0b28-04ed-4d94-bf01-a41e03153760,a836170b-54e5-4332-bc60-5a62fc0e3d2e,PROD-93,4,370.99,2024-06-18,refunded
ed19bf98-8b5d-43d4-a5b6-2e60cecf8a7e,5e592476-f595-4939-bb8c-7bc4ba9c75fd,PROD-78,2,282.57,2025-12-06,refunded
c0cca59d-934a-4ae9-9b8f-10eb77dbbe2c,cac8d7be-9be4-46a1-bfac-cc349b285cb7,PROD-30,2,397.16,2024-12-05,refunded
d994288e-2a46-47b0-9a6c-e867f95534f0,9c808756-bf9f-486a-a7d9-cc6440c529a7,PROD-95,3,296.26,2024-04-26,completed
d9ceca26-4dfe-47b5-8470-234dc4211064,877e297e-1091-4ccd-80eb-53323897570f,PROD-44,5,298.13,2025-03-13,shipped
4c84873a-0d23-4317-8dc3-e5731de33bd5,7577ae77-fc3e-47c3-a362-29216ec8d7a9,PROD-194,4,374.06,2025-01-23,completed
1d24b08f-806a-4440-bf3a-993755a1313a,691d3b85-4d5b-4f47-9b56-1fc63aa02999,PROD-194,2,194.84,2025-04-17,refunded
e39f2510-39a2-4b10-87ce-3855a7c8d91f,9c8f65bb-36d4-4cf3-a8b7-fe3749b8f7dd,PROD-130,1,278.87,2024-09-27,pending
49124aa5-a06a-47de-bce9-8601ec3a3e41,6e8bb28e-8092-4ff3-93eb-48106e6b648f,PROD-59,2,128.05,2025-01-19,shipped
a7299f0c-9e1a-4f06-a81e-c9bc2045a4a3,b780fa0b-15eb-443d-b76d-dabb5f66e29c,PROD-107,2,277.21,2025-01-08,pending
b62b59d2-b212-4cbf-90c4-6c310382d121,2d19d9db-0791-48fb-86d8-084bc97176c0,PROD-76,1,95.11,2025-06-17,completed
9e5db519-689d-4019-94c6-763c3f0c83b7,98d5a9f2-50c2-4508-8cbb-036ce40ab232,PROD-200,1,309.05,2024-09-08,shipped
c9ed506b-bdce-40e0-960d-40316a8c6c80,253fe825-bc84-4991-976f-181d7781df66,PROD-120,1,256.86,2025-08-31,shipped
772c1945-fd85-4d85-acb6-22558b3386ab,2a7db22a-3187-4be1-a124-7d15e7db2713,PROD-58,5,239.61,2025-08-13,refunded
3a16f923-fdae-4e04-87c0-a88e5e6d52ec,ad265a9a-446e-464e-a312-9f06819fbe99,PROD-185,4,160.17,2025-06-03,refunded
46505c0c-e7c8-43e5-ac50-924b48663618,7a41bbc0-0153-4d9e-920e-1fd688838498,PROD-25,4,410.94,2025-11-27,refunded
8ba67508-3541-463b-ba63-ce8d1fa7e505,0f7cb3cd-4fe1-4a2d-aacf-ab1f3ac6edd0,PROD-171,5,291.72,2025-03-22,refunded
d5f71d9a-e4bf-4233-9666-5c69acddabab,416cc43b-ebe9-44b6-84b0-b32814af68bb,PROD-70,4,67.28,2025-11-24,shipped
39f9e5e5-34ae-429d-8697-3ab66c408115,9365248e-bdd9-418c-a55c-cf52d61ad32d,PROD-102,1,470.54,2025-08-06,completed
af997397-95da-4fc6-96ba-2cd1a0a347f1,4709d5ea-809f-40cd-bfb8-c18b662110d6,PROD-17,1,472.11,2024-04-15,completed
b281b828-0456-460e-9fdf-0a673d9235e9,8b8b2da3-6e07-4462-ad29-8d25aea2f25c,PROD-96,5,191.85,2025-02-24,shipped
78ad3c19-a663-4191-bffc-41cd1e4aaeb1,aeb8b5e6-4c7d-49ce-b6f8-4f4b2b31d5bb,PROD-148,1,213.47,2025-03-01,refunded
7fb7aaf8-e9b2-44a6-a7a9-1473d373e19a,a3855d85-9243-480c-877d-a93df6df224e,PROD-85,5,327.09,2024-09-03,shipped
a4a0e6b7-524e-4b90-b62a-fefd5f167aff,ada9f816-6fa8-468b-8109-2790fe0cb06c,PROD-18,2,425.85,2025-08-28,pending
466722e3-ec48-41ec-8ceb-d39940ab0bb3,04182df8-616e-4db0-b5e0-82e447cc4958,PROD-7,1,349.11,2024-11-15,completed
339f2da8-ade6-4a4f-bf51-d7e6918ef910,a90d57d2-33b2-42c7-9acc-b720cbac1812,PROD-169,4,124.92,2024-12-21,refunded
f1a25196-cafc-49b1-b8b7-60a95ef0803b,6f510855-293f-491e-af0c-05be7c8bb80c,PROD-48,5,415.7,2024-09-04,pending
d9629521-5332-473b-a262-456441583e0b,6e33a5d4-36aa-4520-9f7d-e491547f6cbf,PROD-21,3,362.1,2026-03-06,completed
7e03ece7-40be-45d5-a41a-d206894d47ff,2db4ccca-6f67-4301-a795-0b1b0f07c890,PROD-187,2,128.59,2025-02-10,completed
cef13d91-d5f7-45ed-8871-9dc6abbd5173,e9643fd9-a25e-4be6-b8a1-a2a3a69729ea,PROD-72,5,60.88,2024-10-25,refunded
30df12d0-cced-425d-b272-4628d6006916,d853e59b-5b62-494a-a52a-0febba232fd6,PROD-136,1,250.07,2024-09-22,shipped
9401380e-b1a5-4342-9c13-27c6b26cbfec,b73b4411-3bd2-4a2e-a6e3-faf3625c4ece,PROD-195,4,361.7,2025-12-11,pending
3b259065-4442-4ccf-b715-20ff6b9cbc41,8f66f3b2-8157-447e-8e1c-60e701743cbe,PROD-11,2,65.16,2024-09-07,refunded
0de50347-831b-4592-a207-54432b0eff1e,7328f5f7-89ed-4ead-a4d6-45e8365360fe,PROD-194,2,496.48,2025-07-02,refunded
615b8ad3-1b40-4458-af38-2b96d60da45f,6693c39e-91e7-4be3-99bb-ad4a0de9a360,PROD-184,5,329.37,2024-07-24,pending
b1db8849-437f-42f4-99b0-f1c02638f9dd,40be4971-907f-4a88-8da5-aeb70b5b74e4,PROD-20,1,306.84,2025-02-18,refunded
002d6917-7333-4cce-a2f8-40e62bcc7a14,acfb335b-7001-4ca0-b66b-24f688f33689,PROD-8,1,38.46,2024-08-20,completed
e32e01ad-6e0f-481f-b692-fce8e64fb850,47afb19e-8740-4e5b-af40-e69869ade684,PROD-107,4,411.43,2024-12-25,pending
dd2537f1-3394-4dad-9b66-3f093c19e803,2e029bec-9f6e-4ee4-8898-41d0ad7d6483,PROD-14,2,242.69,2024-09-02,refunded
a72de649-70b5-4b5a-b38b-24482ffcc556,424200e0-8fb0-4ee8-8675-1c6a33c64c80,PROD-46,5,37.22,2024-05-01,refunded
80d8f2c8-7d9e-4f30-a7c4-a962630b45e3,eb02c0ad-d3e3-4946-9545-c176c98a6fd2,PROD-139,3,161.69,2025-05-28,shipped
9b447e3f-b2a8-4c69-9ca1-e2a818c7bdcd,9f0c9848-a9c8-40e9-a7c2-4b23790bf8f8,PROD-47,4,128.89,2024-10-23,refunded
ca1e182a-7bdd-4a73-9db5-29050e7f0a3a,a4ebf71b-a6b4-4ff1-a729-c5a8a54bc1ec,PROD-52,1,384.83,2025-07-16,refunded
c1239868-7083-40d7-a6cf-43539e1c378a,28e5362b-79eb-4730-a9bf-56cce0e39837,PROD-33,2,94.41,2024-12-14,shipped
2d3feec0-ad57-4d8e-9117-fa45e82cc566,a1569839-a905-44c0-acd2-1a0a50cfb3fd,PROD-116,3,426.45,2024-05-09,refunded
95c9b7da-9251-4982-87f9-338b7e9868ee,af4c9a33-1bfb-4a0c-8c29-4d6f3198f559,PROD-79,3,207.87,2025-12-04,shipped
84f7cca2-50e5-4d8a-9bf3-ad3714db58f8,413706a0-ad95-4cb0-8301-f15f1ac100c1,PROD-39,5,424.99,2025-10-12,refunded
1b9279e5-4421-442b-81c5-0be6c857fe76,76f158bd-1767-4bf8-9989-289f626a0c82,PROD-183,4,415.04,2025-06-03,shipped
9d54ae75-59cf-4af0-abe2-badafaae2095,b5ffb8f6-f394-4684-a83d-1213a8965094,PROD-38,5,398.64,2025-05-13,completed
684a7f6e-921f-488d-8a0c-30d7a667c4c7,1607f5d4-9e8e-481a-b4da-86edebfc2630,PROD-177,3,277.94,2024-07-28,pending
0d194bc3-1b99-4159-bb51-13ae8feb79a8,eec7e05a-1371-4ac8-a4ef-dde509522d38,PROD-14,1,232.96,2025-07-13,pending
5aac3e35-2de1-4028-b676-6a8b9f0a09a1,adca06db-7790-47fd-a869-9d66417bf464,PROD-159,1,47.52,2025-04-09,shipped
291516fd-1f94-40c6-a7ed-ede6599da394,f8ba804b-8fa3-4080-b51d-5ac71eaa2974,PROD-4,1,272.64,2024-12-25,shipped
bd3cf9ee-b728-46e7-a116-4f37c566730e,dc376629-ad2a-4064-9c67-204b7d36fe8c,PROD-92,5,479.51,2025-11-19,shipped
028c89f1-6721-4f90-bd76-7f9749be5984,8a721ec4-5cde-4dbb-bed2-0a0fd5953eb7,PROD-175,4,105.96,2025-11-27,shipped
